,chi_2_1,chi_2_2,name,q_fitted,q_true,s_fitted,s_true,u0_fitted,u0_true
424,-19411.3837879,-19402.0754749,cassan_15_60_750.det.lc.gz,2.98193233747e-06,4.2343e-05,0.977485613708,0.996017,0.0349125899922,0.0332876
425,-43338.3389656,-32752.4976132,cassan_15_71_1011.det.lc.gz,0.000145251004962,0.00469633,1.09402330507,1.03833,0.1790830828,0.188421
426,-69413.2252894,-69409.4792839,cassan_15_96_2668.det.lc.gz,5.51029490244e-10,5.80077e-06,1.21501570054,0.81118,0.343436272952,0.341482
427,-19140.9957865,-19121.2873881,cassan_16_113_1834.det.lc.gz,3.19639460732e-07,0.000848003,1.00416820724,2.27942,0.00668678302048,0.00657123
428,-2640613.54526,-525474.829157,cassan_16_138_3067.det.lc.gz,1.57092575893e-07,0.0011147,1.02584054268,0.710864,0.0491965919282,0.556431
429,-4005438.70558,-1884564.56269,cassan_16_22_1021.det.lc.gz,8.03366209795e-05,0.114113,1.02875154767,5.02592,0.0187959057088,1.30614
430,-77345.77524,-40098.2532599,cassan_16_46_1963.det.lc.gz,0.000366263285071,0.00622848,1.11031515261,0.974671,0.0924226403376,0.0768113
431,-62583.8096312,-55534.3916185,cassan_16_75_2259.det.lc.gz,4.50981291247e-11,0.0297242,1.01250646958,0.85775,0.0226021471635,0.138808
432,-4699009.04643,-762504.304642,cassan_16_9_2425.det.lc.gz,0.00061099518445,3.59136e-07,0.986166173766,1.18308,0.0278617076779,0.0617504
433,-422863.437658,-91509.9068189,cassan_17_112_2827.det.lc.gz,3.93676099943e-06,5.87313e-06,1.00101428201,0.348862,0.00202742308612,0.000856161
434,-40121.6455141,-40097.6658031,cassan_17_114_2265.det.lc.gz,0.00233332043144,0.0514824,0.0071270633301,1.98013,3.26815563518,1.20869
435,-21000.6361009,-20973.3880228,cassan_17_22_43.det.lc.gz,4.3040492989e-06,0.00122969,0.647567319313,2.96631,0.685909234986,1.78138
436,-489351.29479,-139377.477008,cassan_17_5_1253.det.lc.gz,1.60885797291e-05,0.000692695,1.24826768475,1.24848,0.314002233942,0.301282
437,-1066193.26564,-251154.629532,cassan_18_125_2370.det.lc.gz,0.000581067371829,0.0602933,1.09848789117,0.736016,0.125345654128,0.102392
438,-38120.8169964,-33318.0944876,cassan_18_136_446.det.lc.gz,2.44537196584e-05,0.0149806,1.07043038112,0.91559,0.0467088571877,0.166194
439,-256285.33993,-167034.2473,cassan_18_24_2330.det.lc.gz,2.86822643239e-06,0.0125618,1.01031985558,1.09105,0.016675973207,0.0153859
440,-2083342.82852,-1858168.66416,cassan_18_30_2377.det.lc.gz,41.4905453075,6.13913e-05,21.861324343,2.08993,0.758648063818,1.60023
441,-21840.6058258,-21840.6058231,cassan_18_35_1184.det.lc.gz,0.0166159395735,0.000164016,109.927639962,3.74363,0.154480618054,2.61682
442,-287685.365966,-287677.497004,cassan_18_36_749.det.lc.gz,0.000408004642504,0.169627,0.000321085514997,0.772398,1.35816394811,0.258287
443,-107944.971674,-67252.445195,cassan_18_47_860.det.lc.gz,0.000239480374043,0.00380536,0.983318084452,0.889969,0.0327231964157,0.0573632
444,-115514.157524,-29397.8564107,cassan_18_48_2352.det.lc.gz,6.40338754281e-05,0.00624787,1.63889805834,1.40977,0.920102254329,0.528724
445,-39343.1024277,-32999.1686645,cassan_18_73_850.det.lc.gz,2.05953407127e-05,0.0131155,1.34691748394,1.12455,0.22733456093,0.0945536
446,-1025907.02513,-333100.921135,cassan_18_9_1717.det.lc.gz,5.85689940104e-06,0.000868998,0.994212808003,1.07933,0.0106664477116,0.00951612
447,-1220028.94402,-458636.890058,cassan_19_111_1140.det.lc.gz,0.00306278961238,0.0024525,1.144948328,1.29487,0.0302746891769,0.0129206
448,-86678.5836386,-84004.9601474,cassan_19_17_2303.det.lc.gz,9.82555067479e-15,0.00016526,1.00056381343,1.70228,7.37074680561e-05,0.593589
449,-68787.7083495,-68700.3844891,cassan_19_37_3203.det.lc.gz,0.0885535205266,0.0100231,0.167089579771,1.33371,5.06572871607,0.26735
450,-105470.167537,-84397.8203841,cassan_19_56_1622.det.lc.gz,4.90916218545e-06,0.0546798,1.02232874271,1.85306,0.000333276568365,1.00802
451,-61759.17237,-40427.1749042,cassan_19_71_318.det.lc.gz,0.000568553814911,6.37419e-05,1.4550176984,1.4139,0.132890624081,0.13404
452,-250242.96044,-250363.088677,cassan_19_75_2375.det.lc.gz,0.474145204152,3.01917e-05,0.000562882964459,4.6329,2.31882513335,1.29662
453,-29415.7778161,-19418.3106692,cassan_1_109_642.det.lc.gz,2.57414043922e-06,3.25453e-05,0.000421881881493,0.316563,4.5424923699,2.80308
454,-19602.3396515,-19600.1561231,cassan_1_23_1938.det.lc.gz,56.441817367,0.0269168,609.080086624,1.88813,2.61674723957,1.31781
455,-39914.075567,-26852.068996,cassan_1_32_3125.det.lc.gz,1.43326494364e-05,0.0336604,1.91585780131,0.729471,1.3688089696,0.665602
456,-50826.5396817,-35361.6696866,cassan_1_7_274.det.lc.gz,6.49633261219e-06,7.28812e-05,0.960014720931,0.964757,0.0795605980559,0.0751262
457,-2389775.33762,-950880.89812,cassan_1_84_3226.det.lc.gz,0.000213750572781,0.0201701,1.16994695685,1.31987,0.314663428808,0.401399
458,-34544.9483618,-33939.2083351,cassan_20_23_820.det.lc.gz,1.1332489949e-18,0.166751,1.00015472281,0.672704,0.0002193907484,0.90522
459,-19689.2082692,-19688.4088056,cassan_20_44_96.det.lc.gz,3.4152788467e-06,0.0346373,4.12715603953,1.36057,4.09302559303e-05,0.379939
460,-2560493.49954,-1663348.53255,cassan_21_125_2789.det.lc.gz,0.0247976532839,0.0189715,4.16319655222,0.685568,3.34545370973,0.647463
461,-278005.927335,-39022.7615116,cassan_21_34_3023.det.lc.gz,0.000215419777044,0.000468018,1.44892796489,1.44531,0.287061142488,0.295077
462,-18111462.6715,-10149138.6904,cassan_21_45_2625.det.lc.gz,5.44702090281e-06,0.0428826,1.05811247234,1.23386,0.0524526353996,0.159494
463,-20099.7525691,-20082.3651572,cassan_21_57_2168.det.lc.gz,6.15509053064,0.014782,25860.4484807,0.600386,4.43354379623,1.74773
464,-933345.613456,-384349.399715,cassan_21_70_329.det.lc.gz,0.000235917299405,0.0258319,1.21524701354,1.33747,0.365330667449,0.310572
465,-83359.163002,-37117.7442237,cassan_21_76_2131.det.lc.gz,7.8311624304e-05,0.0753564,1.26570512512,0.783123,0.349239118469,0.315722
466,-3636291.80918,-154924.651088,cassan_21_86_615.det.lc.gz,1.3732353524e-05,0.00402912,1.34016870212,1.42683,0.357305562236,0.411682
467,-19284.7621155,-19272.425413,cassan_21_98_2880.det.lc.gz,0.262215495914,1.2271e-06,4.44510151283e-05,13.6932,2.72208200485,2.82317
468,-266234.527101,-266078.156131,cassan_22_140_1476.det.lc.gz,2.76710130987e-07,0.000118252,0.124183946794,1.83724,2.22148272234,0.0572298
469,-163314.60818,-151998.018935,cassan_22_140_2243.det.lc.gz,1.50160347242e-16,0.0185829,1.00018535809,2.10048,0.000126577870461,0.909584
470,-19327.3793791,-19321.4088022,cassan_22_44_585.det.lc.gz,6.70145014006e-05,3.03969e-06,1.00559862482,14.5945,0.0111213563558,0.011212
471,-19110.3776182,-19096.8103349,cassan_22_49_3048.det.lc.gz,1.83473870747e-06,0.000266835,0.996751502447,1.91862,0.0043266916238,0.00441653
472,-5048958.4497,-1007430.00002,cassan_22_50_168.det.lc.gz,9.76046168994e-05,0.000902438,0.951150098234,0.964434,0.100042667941,0.147933
473,-114317.74747,-27663.85912,cassan_22_63_2231.det.lc.gz,2.01828443922e-05,0.00258892,1.01344289772,1.18442,0.0220571970639,0.0208231
474,-63584.1878143,-63584.1878142,cassan_22_6_2628.det.lc.gz,0.0367377561715,0.000183872,513.706792368,5.49384,0.693342589008,2.05085
475,-180320.461704,-151481.470482,cassan_22_71_626.det.lc.gz,6.12662791595e-06,0.0203209,1.48895625884,1.20098,0.66375333376,0.29751
476,-51495.0110321,-38134.1618553,cassan_23_109_777.det.lc.gz,0.000299905841668,0.000377642,1.04345221488,1.03876,0.0690025530326,0.0722784
477,-786291.756793,-246450.043304,cassan_23_150_2391.det.lc.gz,1.03629393682e-06,6.42799e-05,0.9934709491,0.980185,0.0125618495553,0.0115893
478,-19049.2762653,-19043.3921229,cassan_23_23_3004.det.lc.gz,1.29688243457e-10,1.00514e-05,0.994216246902,0.706535,0.0098881290245,0.00992954
479,-38373.3573631,-37982.6319359,cassan_23_44_1776.det.lc.gz,0.0143287570721,0.000138096,1.41682670167,3.61013,0.579330892328,2.14169
480,-773119.505389,-744742.876855,cassan_23_57_150.det.lc.gz,0.0110091763029,0.00100548,1.19900123711,3.03101,0.317427903246,0.693296
481,-402994.729487,-57340.3768327,cassan_23_75_1376.det.lc.gz,2.70070886491e-06,4.79577e-05,0.974836947646,0.958773,0.03837329203,0.0371164
482,-85625.2742437,-47377.6124305,cassan_23_83_1041.det.lc.gz,6.70188169954e-05,0.00694299,1.30380462924,0.80964,0.347719201183,0.280351
483,-2901308.03231,-1820169.47319,cassan_23_85_2622.det.lc.gz,0.000192379762697,0.00661664,0.996252615547,1.08116,0.00698264540614,0.0303462
484,-19286.7664213,-19284.1441927,cassan_23_88_3189.det.lc.gz,6.91815917651e-10,8.91724e-06,1.00620459665,9.65809,0.00476824098139,0.00564229
485,-19285.806983,-19277.8156331,cassan_23_88_52.det.lc.gz,3.99165866394e-07,3.32134e-05,0.997988546612,1.0582,0.00319353786882,0.00306594
486,-53153.8699483,-34711.911548,cassan_24_22_499.det.lc.gz,9.7004917491e-06,6.6611e-05,0.980003901622,1.02681,0.0137274561114,0.0109087
487,-42756.5838114,-41718.2669829,cassan_24_47_2677.det.lc.gz,0.00916560232344,0.000292124,32.1823578612,3.2999,2.09846189361e-05,0.779858
488,-20908617.3914,-20555449.346,cassan_24_76_1581.det.lc.gz,1.1614281806e-05,8.02578e-06,0.412661582937,5.99877,1.92629544156,0.110602
489,-300080.270158,-62947.4422438,cassan_24_82_1492.det.lc.gz,2.27071168731e-06,0.000105898,1.00077125063,0.0326694,0.00154186467418,0.000195265
490,-759021.865483,-238396.446623,cassan_24_83_93.det.lc.gz,3.76499677975e-05,0.000125203,0.839503786086,0.810653,0.342601409042,0.39882
491,-468625.423514,-84116.9166256,cassan_25_124_378.det.lc.gz,1.28249602593e-06,0.00025972,0.998312593972,0.943047,0.00335814665661,0.00461876
492,-21212.5645165,-21204.9679996,cassan_25_18_1884.det.lc.gz,9.32389744133e-08,0.00172715,5.06848854389,1.56993,1.60315224106e-05,0.69751
493,-434157.050534,-236307.511231,cassan_25_45_43.det.lc.gz,0.0075776294324,0.000517008,0.977871612635,0.824672,0.0134197560227,0.0126514
494,-31071423.8126,-13630143.9288,cassan_25_72_1847.det.lc.gz,0.000134316381362,0.0105026,1.22555565595,1.16916,0.186498534676,0.189559
495,-45547.3184383,-29618.5852639,cassan_26_101_2554.det.lc.gz,5.44445427353e-06,5.68943e-05,1.29358639418,0.810154,0.352860593239,0.281116
496,-156525.613303,-70414.3055374,cassan_26_102_1515.det.lc.gz,1.62336361472e-05,0.00192097,1.11157178532,1.16748,0.18832593487,0.192702
497,-362719.713686,-240309.934206,cassan_26_138_3284.det.lc.gz,6.29027183996e-05,0.0007933,0.964557535691,0.966014,0.0710610342582,0.0974025
498,-59255.4215398,-38915.8162833,cassan_26_23_73.det.lc.gz,2.05295474966e-08,0.00896251,1.01489291723,0.622723,0.0196922997767,0.00022012
499,-68732.220462,-42561.5293535,cassan_26_32_1939.det.lc.gz,3.30759176098e-05,0.00040421,0.974053832596,0.979687,0.0511062571455,0.0617756
500,-86599.9676004,-69064.3303489,cassan_26_34_2423.det.lc.gz,5.83605717813e-05,0.0791233,1.38607448306,1.16447,0.363063866738,0.232666
501,-29483.484791,-26455.5694783,cassan_26_6_2969.det.lc.gz,3.61368939555e-10,9.58398e-05,0.997301293152,0.887346,0.00531131392342,0.00404406
502,-19177.6045149,-19174.9089039,cassan_26_75_2224.det.lc.gz,2.41876192443e-07,0.000472256,1.00370578432,0.235094,0.00178224881438,0.00174218
503,-24283.4990634,-24279.1318155,cassan_26_76_1978.det.lc.gz,0.112779200524,1.81829e-05,6.41254070458,2.48521,3.15650238128,1.96176
504,-20829350.3466,-17873013.8906,cassan_26_76_865.det.lc.gz,0.0063465833348,0.000126314,0.652459107126,0.141262,0.867604125137,0.106912
505,-28310.8122146,-26128.9817704,cassan_26_84_742.det.lc.gz,9.49693112133e-09,0.0503843,1.00905894801,0.588947,0.0117200163374,0.052116
506,-1529022.60674,-1204021.95969,cassan_26_97_8.det.lc.gz,4.72527492212e-06,0.0222256,1.04006774959,1.05129,0.0775411804985,0.0308914
507,-19187.0625015,-19182.5762764,cassan_27_112_1691.det.lc.gz,8.52936286293e-07,0.000419711,2.53147516517,1.81923,0.00686832284226,0.00704527
508,-38747.3765594,-36155.3677542,cassan_27_151_2498.det.lc.gz,4.99362083438e-12,0.0388182,1.02923185881,0.880607,0.0434538619155,0.260092
509,-370326.052721,-132304.121519,cassan_27_30_1474.det.lc.gz,6.47687266229e-05,0.00205053,1.59192583444,0.621233,0.150239749807,0.166013
510,-976062.298472,-197938.949918,cassan_27_70_2542.det.lc.gz,0.000570412563116,0.00058591,0.861089020154,0.868236,0.174739945483,0.227175
511,-66103.0908824,-63927.2475173,cassan_28_113_306.det.lc.gz,1.82723471727e-09,0.0289869,0.205853185223,1.49049,1.59672441826e-05,0.572357
512,-60199.8332383,-57752.7861532,cassan_28_17_2322.det.lc.gz,9.42717237712e-15,0.000201169,0.998649510587,0.760706,0.0026260912614,0.00119483
513,-73898.9241991,-73851.527203,cassan_28_36_2302.det.lc.gz,7.50880279893e-05,0.0001095,1.04895193195,3.54496,0.0227567177062,0.53208
514,-238768.629543,-238485.990315,cassan_28_70_20.det.lc.gz,0.00247261249709,0.0321001,0.00116857689363,1.4247,2.82323784362,0.752251
515,-19286.6239623,-19276.8903752,cassan_29_113_1783.det.lc.gz,1.61020427834e-06,2.33348e-05,0.994327505305,0.964216,0.0112306063539,0.0109699
516,-199828.14385,-75811.9377444,cassan_29_124_287.det.lc.gz,0.0105770803583,7.16697e-05,1.05330379147,0.808818,0.103905373818,0.0371552
517,-91762.0362517,-27099.2606862,cassan_29_150_652.det.lc.gz,0.000357277286967,0.00358365,1.21234932378,0.839061,0.186941531144,0.186496
518,-101588.054745,-73932.3593822,cassan_29_31_717.det.lc.gz,9.02508070463e-06,0.00138814,1.09833331171,1.06668,0.0990938575778,0.0962546
519,-251649.534277,-156972.894448,cassan_29_57_100.det.lc.gz,0.224336024789,0.0061154,0.378711611755,1.2383,2.19243507348,0.133183
520,-34380.1282964,-30619.017607,cassan_29_6_265.det.lc.gz,4.67803186296e-07,0.00586829,1.16849128337,0.923865,0.268964102529,0.0546738
521,-706406.922625,-413538.363968,cassan_2_20_1698.det.lc.gz,1.23870057667e-05,0.0013995,0.983426393747,0.956387,0.0332460468735,0.0211051
522,-28090.4712195,-27533.4614006,cassan_2_83_2849.det.lc.gz,0.33907850406,2.18309e-06,0.237105667392,1.99416,3.5390690359,0.96276
523,-35645.134142,-35632.5236355,cassan_30_137_1550.det.lc.gz,16.4743675199,0.00191719,293628.628119,1.7622,4.60859386943,1.06429
524,-43070.4473544,-26383.1240324,cassan_30_59_106.det.lc.gz,5.58911669296e-07,0.000336672,1.0148925082,0.953381,0.0295301730343,0.0310464
525,-949395.506777,-432842.151381,cassan_30_60_1356.det.lc.gz,7.05054906209e-07,7.012e-05,1.00119120462,0.0123239,0.00113407572469,0.000631213
526,-145896.945608,-87620.6383948,cassan_30_71_3058.det.lc.gz,1.53347660839e-06,0.0143798,1.08896326332,0.835967,0.0551022718851,0.132025
527,-863341.502946,-607957.60233,cassan_30_73_2712.det.lc.gz,0.00882028495168,0.197462,3.56054156819,0.899187,2.62962372912,0.252928
528,-210889.19093,-210612.112945,cassan_31_102_2306.det.lc.gz,6.20818443355e-07,4.01917e-06,0.580811604094,0.675325,1.12842688443,0.141722
529,-49426.6598202,-45062.7016344,cassan_31_127_76.det.lc.gz,4.97592741802e-06,0.0824663,1.451160823,1.04971,0.292438001979,0.116102
530,-220573.718799,-45849.9174579,cassan_31_22_2542.det.lc.gz,1.43462242716e-06,5.52865e-05,0.984525508118,1.00498,0.0272337812695,0.0278385
531,-19244.7188357,-19223.249709,cassan_31_30_2926.det.lc.gz,0.0215334148776,0.00123737,0.704520763351,1.282,0.712484140418,0.855005
532,-80963.8037031,-54533.2702788,cassan_32_44_2057.det.lc.gz,0.000125076056829,0.000513746,1.185772282,1.21915,0.0201686139471,0.245475
533,-89383.0686175,-89383.068537,cassan_3_110_542.det.lc.gz,0.000368761412179,0.0272805,132.943784596,7.28435,0.0225997684371,2.30796
534,-93087.6122456,-69634.0307098,cassan_3_124_3246.det.lc.gz,1.13811770059e-07,0.00131675,1.00706726472,0.932538,0.00553361473103,0.0155729
535,-29034.3774128,-29029.039575,cassan_3_126_3248.det.lc.gz,8.27442716796e-08,0.000211743,0.743502536307,2.24239,0.553843284359,1.2116
536,-32507.6922495,-27492.8971771,cassan_32_82_1597.det.lc.gz,2.14465222672e-06,0.000385835,1.07392081168,1.0515,0.0721879269221,0.0615005
537,-353886.498333,-93397.7877462,cassan_33_110_2909.det.lc.gz,4.18908885221e-06,7.00217e-05,0.976143158664,0.975586,0.0449560276758,0.0478452
538,-438625.644335,-30726.1114009,cassan_33_111_2260.det.lc.gz,32729.9284015,3.75421e-05,71.8923289248,2.0319,0.365652939574,1.49553
539,-4163804.30994,-4142128.81107,cassan_33_123_2626.det.lc.gz,4.51127175941e-16,0.00459002,1.00044424919,1.86601,0.000181975923639,0.0322756
540,-39291.0823343,-37772.0483783,cassan_33_32_1459.det.lc.gz,0.10435291876,0.105692,0.800741303232,0.419566,0.346228577394,0.503348
541,-235289.993949,-165975.628999,cassan_33_57_2471.det.lc.gz,0.000146098492519,0.0222901,1.08731798763,2.76184,0.0759676180422,2.3223
542,-148922.273295,-59178.0011263,cassan_33_74_1688.det.lc.gz,7.26779474578e-05,0.000114934,0.920312005015,0.934212,0.0923409226155,0.0781655
543,-25692339.1524,-2493145.87694,cassan_33_99_597.det.lc.gz,0.000612141207331,0.00987441,1.13324184151,1.18411,0.240907794364,0.34889
544,-104792.83527,-43654.0722641,cassan_34_35_2386.det.lc.gz,2.19026596126e-05,0.00749028,1.03429828578,1.02839,0.044300350528,0.0732118
545,-628480.650728,-78750.5577348,cassan_34_58_836.det.lc.gz,1.32887135712e-07,0.214379,1.00995845114,0.213055,0.0196666064856,0.00634289
546,-36149.9194113,-28736.036885,cassan_34_73_2750.det.lc.gz,0.000157263982888,0.000209391,1.23520032573,1.23888,0.107329502889,0.109811
547,-598761938.632,-417179329.937,cassan_34_98_879.det.lc.gz,8.53636813739e-11,1.43338e-05,0.0525991328557,2.30156,17.7359287424,0.325435
548,-292220.833479,-283653.892002,cassan_35_19_1587.det.lc.gz,2.68413469025e-14,0.160606,1.00306873617,2.85183,0.0044679673166,1.05522
549,-73342.2272802,-56951.49638,cassan_35_19_429.det.lc.gz,2.11191996206e-05,0.000316018,0.942204416695,0.94349,0.0810217020018,0.07402
550,-19038.2563164,-19033.9419416,cassan_35_7_1005.det.lc.gz,4.38693982394e-08,4.23358e-05,1.18798415558,0.990195,0.343012813298,0.345738
551,-1906755.71923,-1536605.08971,cassan_35_7_2507.det.lc.gz,5.09650156263e-05,0.0942794,1.1013509348,2.63139,0.0892298358104,0.999013
552,-36122.8337613,-30673.4357546,cassan_35_96_306.det.lc.gz,3.88303788045e-07,0.00367245,1.08068259133,1.05049,0.0982681709773,0.117214
553,-603574.499473,-71118.5093831,cassan_36_125_2514.det.lc.gz,0.000259915268833,0.00194791,3.19209762015,1.91741,2.61841702418,1.22273
554,-41345.9274978,-26314.5937554,cassan_36_136_672.det.lc.gz,5.95898089362e-07,1.42983e-05,1.20452988661,1.2035,0.258160047471,0.263037
555,-70935.286274,-45183.4041715,cassan_36_17_751.det.lc.gz,2.52493077822e-06,0.00253887,1.57433153699,0.76206,0.924997880224,0.520566
556,-293447.228969,-222831.090041,cassan_36_35_1559.det.lc.gz,2.1385310087e-06,0.0499455,1.03359054665,0.823275,0.0347664987227,0.102062
557,-2080664.39629,-2080664.39628,cassan_36_43_2630.det.lc.gz,3.2366621768e-09,0.000653195,1.44176422587,0.784057,0.542219284848,0.168686
558,-19444.2041862,-19432.8974079,cassan_36_44_1377.det.lc.gz,1.29486595959e-09,6.04487e-06,0.984125129934,0.309329,0.00608623529773,0.00651759
559,-19337.7886724,-19324.5777388,cassan_36_47_2424.det.lc.gz,1.90156049704e-09,3.42612e-05,1.00602516257,0.574429,0.0119352238855,0.0119555
560,-28346829.3443,-28261683.5494,cassan_36_50_264.det.lc.gz,0.000417663526218,2.65398e-05,4.02979227274,5.7355,3.60896839663,0.176443
561,-19011.6412683,-18993.2859817,cassan_36_56_1183.det.lc.gz,1.48345558753e-06,2.49088e-05,1.00173906456,0.630991,0.00193426493444,0.00191295
562,-55401.2411085,-39449.3146021,cassan_36_69_540.det.lc.gz,1.13664497358e-05,0.000257591,1.12839742594,0.87191,0.148073349439,0.175317
563,-80558.3985144,-80538.2273713,cassan_36_7_406.det.lc.gz,2.30494986152,0.125487,24.5145378401,1.91951,2.2451036108,1.26608
564,-998213.841487,-998213.841487,cassan_36_83_188.det.lc.gz,0.0461812999063,7.87957e-06,1596.25125497,5.80608,0.829301192042,1.43573
565,-27131.6027153,-27128.9975531,cassan_36_83_70.det.lc.gz,21054.3252602,4.74597e-06,0.000155569166964,4.82024,2.16049561737,2.44865
566,-57348726.1097,-56302252.5933,cassan_37_101_1052.det.lc.gz,1.31979090311e-08,0.00151551,1.00890844003,1.83167,0.00185018103433,0.600848
